P;IITCODE;N.M;QTY;REFDES;PACKAGE;CATEGORY;Capacitance;Voltage;Tolerance;Dielectric;ESR;Rated RMS current;Temp;Description;Manuf;Manuf Code;Supplier;Supplier Code
1;3;;8,00;C62 C56 C53 C49 C46 C40 C37 C33;0603;C;100nF;50V;10%;X7R;;;;Multilayer Ceramic Capacitor, 100nF, 50V, 10%, X7R, SMD, 0603;Kemet;C0603C104K5RAC7867;SILVERSTAR S.R.L.;KETC0603C104K5RAC7867;Kemet;C0603C104K5RACTU;DIGI-KEY CORPORATION;399-5089-2-ND;Kemet;C0603C104K5RACTU;FARNELL ITALIA S.R.L.;1288255;Murata;GRM188R71H104KA93D;RS COMPONENTS S.P.A.;624-2480;
2;255;;1,00;CT1;0603;C;10nF;50V;10%;X7R;;;;Multilayer Ceramic Capacitor, 10nF, 50V, 10%, X7R, SMD, 0603;AVX;06035C103KAZ2A;FARNELL ITALIA S.R.L.;7569548;AVX;06035C103KAZ2A;RS COMPONENTS S.P.A.;698-3257;AVX;06035C103KAZ2A;MOUSER ELECTRONICS;581-06035C103KAZ2A;Kemet;C0603C103K5RACTU;DIGI-KEY CORPORATION;399-1091-2-ND;
3;482;;1,00;C59;0603;C;100pF;50V;5%;C0G;;;;Multilayer Ceramic Capacitor, 100pF, 50V, 5%, C0G, SMD, 0603;Kemet;C0603C101J5GACTU;DIGI-KEY CORPORATION;399-1061-2-ND;Kemet;C0603C101J5GACTU;FARNELL ITALIA S.R.L.;1414603;Kemet;C0603C101J5GACTU;MOUSER ELECTRONICS;80-C0603C101J5G;Phycomp;CC0603JRNPO9BN101;FARNELL ITALIA S.R.L.;722080;Phycomp;CC0603JRNPO9BN101;RS COMPONENTS S.P.A.;625-0267;
4;654;;1,00;C60;0603;C;47pF;50V;5%;C0G;;;;Multilayer Ceramic Capacitor, 47pF, 50V, 5%, C0G, SMD, 0603;Panasonic;ECJ-1VC1H470J;DIGI-KEY CORPORATION;PCC470ACVTR-ND;Kemet;C0603C470J5GACTU;FARNELL ITALIA S.R.L.;1414639;Kemet;C0603C470J5GACTU;MOUSER ELECTRONICS;80-C0603C470J5G;Phycomp;CC0603JRNPO9BN470;RS COMPONENTS S.P.A.;625-0273;
5;658;;1,00;C43;0603;C;470pF;50V;5%;C0G;;;;Multilayer Ceramic Capacitor, 470pF, 50V, 5%, C0G, SMD, 0603;Murata;GRM1885C1H471JA01D;DIGI-KEY CORPORATION;490-1443-2-ND;Murata;GRM1885C1H471JA01D;RS COMPONENTS S.P.A.;624-2389;Murata;GRM1885C1H471JA01D;FARNELL ITALIA S.R.L.;8819904;Murata;GRM1885C1H471JA01D;MOUSER ELECTRONICS;81-GRM39C471J50;
6;659;;2,00;C58 C42;0603;C;680pF;50V;5%;C0G;;;;Multilayer Ceramic Capacitor, 680pF, 50V, 5%, C0G, SMD, 0603;Panasonic;ECJ-1VC1H681J;DIGI-KEY CORPORATION;PCC2149TR-ND;Kemet;C0603C681J5GACTU;FARNELL ITALIA S.R.L.;1414648;Kemet;C0603C681J5GACTU;MOUSER ELECTRONICS;80-C0603C681J5G;Kemet;C0603C681J5GAC7867;RS COMPONENTS S.P.A.;147-774;
7;660;;1,00;C20;0603;C;1500pF;50V;5%;C0G;;;;Multilayer Ceramic Capacitor, 1500pF, 50V, 5%, C0G, SMD, 0603;Murata;GRM1885C1H152JA01D;DIGI-KEY CORPORATION;490-1455-2-ND;Murata;GRM1885C1H152JA01D;RS COMPONENTS S.P.A.;624-2424;Murata;GRM1885C1H152JA01D;FARNELL ITALIA S.R.L.;8819939;Murata;GRM1885C1H152JA01D;MOUSER ELECTRONICS;81-GRM1885C1H152JA01;
8;665;;3,00;C29 C27 C23;0603;C;22nF;50V;5%;X7R;;;;Multilayer Ceramic Capacitor, 22nF, 50V, 5%, X7R, SMD, 0603;Avx;06035C223JAT2A;DIGI-KEY CORPORATION;478-3722-2-ND;Avx;06035C223JAT2A;FARNELL ITALIA S.R.L.;1835412;Avx;06035C223JAT2A;MOUSER ELECTRONICS;581-06035C223JAT2A;
9;667;;3,00;C61 C45 C41;0603;C;47nF;50V;10%;X7R;;;;Multilayer Ceramic Capacitor, 47nF, 50V, 10%, X7R, SMD, 0603;TDK;C1608X7R1H473K;DIGI-KEY CORPORATION;445-1313-2-ND;Murata;GRM188R71H473KA61D;RS COMPONENTS S.P.A.;624-2474;Murata;GRM188R71H473KA61D;FARNELL ITALIA S.R.L.;8820015;Murata;GRM188R71H473KA61D;MOUSER ELECTRONICS;81-GRM188R71H473KA61;
10;724;;2,00;C52 C36;0805;C;1uF;25V;20%;X7R;;;;Multilayer Ceramic Capacitor, 1uF, 25V, 10%, X7R, SMD, 0805;Kemet;C0805C105K3RAC7800;FARNELL ITALIA S.R.L.;1637035;Kemet;C0805C105K3RAC7800;FARNELL ITALIA S.R.L.;1637035RL;Kemet;C0805C105K3RAC7800;RS COMPONENTS S.P.A.;691-1167;Kemet;C0805C105K3RAC7800;MOUSER ELECTRONICS;80-C0805C105K3R;
11;1035;;13,00;C63 C55 C47 C39 C31 C22 C21 C19 C16 C7 C3 C2 C1;0402;C;100nF;16V;10%;X7R;;;;Multilayer Ceramic Capacitor, 100nF, 16V, 10%, X7R, SMD, 0402;Yageo;C0402KRX7R7BB104;FARNELL ITALIA S.R.L.;9402047;Yageo;C0402KRX7R7BB104;RS COMPONENTS S.P.A.;616-9701;Kemet;C0402C104K4RAC-TU;FARNELL ITALIA S.R.L.;1650809;Kemet;C0402C104K4RAC-TU;MOUSER ELECTRONICS;80-C0402C104K4R;
12;1041;;1,00;C30;0603;C;470nF;16V;10%;X7R;;;;Multilayer Ceramic Capacitor, 470nF, 16V, 10%, X7R, SMD, 0603;Kemet;C0603C474K4RACTU;FARNELL ITALIA S.R.L.;1414644;Kemet;C0603C474K4RACTU;FARNELL ITALIA S.R.L.;1414644RL;Kemet;C0603C474K4RACTU;MOUSER ELECTRONICS;80-C0603C474K4R;Murata;GRM188R71C474KA88D;RS COMPONENTS S.P.A.;723-5626;
13;1078;;4,00;C57 C25 C24 C17;1210;C;1uF;100V;10%;X7R;;;;Multilayer Ceramic Capacitor, 1uF, 100V, 10%, X7R, SMD, 1210;Avx;12101C105KAT2A;FARNELL ITALIA S.R.L.;1301814;Avx;12101C105KAT2A;RS COMPONENTS S.P.A.;698-3740;Avx;12101C105KAT2A;MOUSER ELECTRONICS;581-12101C105KAT2A;
14;1079;;1,00;C26;1210;C;100uF;6.3V;20%;X5R;;;;Multilayer Ceramic Capacitor, 100uF, 6.3V, 10%, X5R, SMD, 1210;Kemet;C1210C107M9PAC7800;FARNELL ITALIA S.R.L.;1108328;Kemet;C1210C107M9PAC7800;RS COMPONENTS S.P.A.;691-1243;Kemet;C1210C107M9PAC7800;MOUSER ELECTRONICS;80-C1210C107M9P;
15;1293;;2,00;C48 C32;0603;C;1uF;16V;10%;X7R;;;;Multilayer Ceramic Capacitor, 1uF, 16V, 10%, X7R, SMD, 0603;Yageo;CC0603KRX7R7BB105;FARNELL ITALIA S.R.L.;1458900;Yageo;CC0603KRX7R7BB105;MOUSER ELECTRONICS;603-CC603KRX7R7BB105;Yageo;CC0603KRX7R7BB105;FARNELL ITALIA S.R.L.;1458900RL;Murata;GRM188R71C105KA12D;RS COMPONENTS S.P.A.;723-5613;
16;1324;;1,00;C6;0402;C;1uF;10V;10%;X5R;;;;OBSOLETE - Multilayer Ceramic Capacitor, 1uF, 10V, 10%, X5R, SMD, 0402;Phycomp;CC0402KRX5R6BB105;FARNELL ITALIA S.R.L.;1458896;Phycomp;CC0402KRX5R6BB105;MOUSER ELECTRONICS;603-CC402KRX5R6BB105;TDK;C1005X5R1A105KT;RS COMPONENTS S.P.A.;741-4396;
17;1348;;1,00;C5;0402;C;10nF;25V;10%;X7R;;;;Multilayer Ceramic Capacitor, 10nF, 25V, 10%, X7R, SMD, 0402;Kemet;C0402C103K3RAC7867;RS COMPONENTS S.P.A.;147-049;Kemet;C0402C103K3RAC7867;FARNELL ITALIA S.R.L.;1650806RL;Kemet;C0402C103K3RAC7867;MOUSER ELECTRONICS;80-C0402C103K3R;
18;1421;;1,00;C4;0805;C;4.7uF;6.3V;10%;X5R;;;;Multilayer Ceramic Capacitor, 4.7uF, 6.3V, 10%, X5R, SMD, 0805;Murata;GRM219R60J475KE19D;FARNELL ITALIA S.R.L.;9522999;Murata;GRM219R60J475KE19D;RS COMPONENTS S.P.A.;624-2705;Murata;GRM219R60J475KE19D;MOUSER ELECTRONICS;81-GRM219R60J475KE9D;
19;1485;;2,00;C51 C35;7343;C;47uF;35V;10%;Tantalum;200mR;;125C;Tantalum Capacitor, 47uF, 35V, 10%, SMD, 7343, h.4.1mm;Avx;TPSE476K035R0200;RS COMPONENTS S.P.A.;548-0170;Avx;TPSE476K035R0200;FARNELL ITALIA S.R.L.;1135125;Avx;TPSE476K035R0200;MOUSER ELECTRONICS;581-TPSE476K035R0200;
20;1684;;1,00;C28;0402;C;330pF;50V;10%;X7R;;;;Multilayer Ceramic Capacitor, 330pF, 50V, 10%, X7R, SMD, 0402;TDK;C1005X7R1H331K;DIGI-KEY CORPORATION;445-4910-6-ND;TDK;C1005X7R1H331K;RS COMPONENTS S.P.A.;111-062;TDK;C1005X7R1H331K;FARNELL ITALIA S.R.L.;1844140;TDK;C1005X7R1H331K;MOUSER ELECTRONICS;810-C1005X7R1H331K;
21;2917;;2,00;C14 C11;CAP-POL-CASEG;C;47uF;80V;20%;;;200mR @100kHz;105C;Electrolithic Capacitor, 47uF, 80V, SMD, Diam.10mm;Panasonic;EEEFK1K470P;FARNELL ITALIA S.R.L.;9696105;Panasonic;EEEFK1K470P;RS COMPONENTS S.P.A.;708-3699;Panasonic;EEEFK1K470P;MOUSER ELECTRONICS;667-EEE-FK1K470P;
22;5930;;3,00;C15 C13 C12;0805;C;100nF;100V;10%;X7R;;;;Multilayer Ceramic Capacitor, 100nF,100V, 10%, X7R, SMD, 0805;AVX;08051C104K4Z2A;FARNELL ITALIA S.R.L.;1833851;
23;6153;;2,00;C50 C34;CAP-POL-CASEG;C;470uF;25V;20%;;90mohm@100kHz;;105C;Electrolithic Capacitor, 470uF, 25V, SMD, Diam.10x10.5mm;Rubycon;25TZV470M10X10.5;FARNELL ITALIA S.R.L.;1712593;
24;6533;;1,00;C44;0603;C;4.7pF;50V;5%;C0G;;;;Multilayer Ceramic Capacitor, 4.7pF, 50V, 5%, C0G, SMD, 0603;Kemet;C0603C479C5GACTU;FARNELL ITALIA S.R.L.;1414645;
P;IITCODE;N.M;QTY;REFDES;PACKAGE;CATEGORY;Value;Current;Impedence;Pieces_quoted;Prepared;;;Description;Manuf;Manuf Code;Supplier;Supplier Code
25;504;;1,00;TP2;TP-1206;CO;S1751-46;;;;;;;Test point, SMD, 1206;Harwin;S1751-46;FARNELL ITALIA S.R.L.;1022338;
26;719;;4,00;J5 J4 J3 J2;MKDS14-381;CO;MKDS 1/4-3.81;10A;;;;;;Terminal block, MKDS, 4 contacts, 1 row, female, p.3.81mm, Straight,  w to b, 10A, screw terminal, THD;Phoenix;1727036;RS COMPONENTS S.P.A.;220-4361;Phoenix;1727036;FARNELL ITALIA S.R.L.;3704592;
27;1124;;3,00;P3 P2 P1;53261-0671;CO;53261-0671;1A;;;;;;PCB connector, Picoblade, 6 contacts, 1 row, male, p.1.25mm,  90°, w to b, nolock, key, SMD;Molex;53261-0671;FARNELL ITALIA S.R.L.;1125375;
28;1295;;1,00;J1;PSTRIP10X2_M_SMD;CO;FTSH-105-01-L-DV;1.75A;;;;;;PCB connector, Pin strip, 10 contacts, 2 rows, male, p.1.27mm, Straight, b to b, nolock, nokey, SMD;Samtec;FTSH-105-01-L-DV;FARNELL ITALIA S.R.L.;1667759;
29;2980;;2,00;P5 P4;53261-0271;CO;53261-0271;1A;;;;;;PCB connector, Picoblade, 2 contacts, 1 row, male, p.1.25mm, 90°, w to b, lock, key, SMD;Molex;53261-0271;FARNELL ITALIA S.R.L.;1125373;
30;3581;;4,00;TP5 TP4 TP3 TP1;SMOXM;CO;SMOX/060/B1 GOLD;3A;;;;;;Test point SMOX, male, SMD, 1.5x1.5mm H=2mm;Oxley;SMOX/060/B1 GOLD;FARNELL ITALIA S.R.L.;1573280;
31;4870;;1,00;JP1;JP0402, JP0603, JP0805, JP1210;CO;PCB jumper;;;;;;;Solderable PCB jumper, two pads, normally open;
P;IITCODE;N.M;QTY;REFDES;PACKAGE;CATEGORY;Value;Current;Pieces_quoted;Prepared;;;;Description;Manuf;Manuf Code;Supplier;Supplier Code
32;565;;1,00;D4;SOD123;DI;SS19L;1A;;;;;;Diode Schottky, Vrrm: 90V, If: 1A, Ifms: 30A, SMD, SOD123;Taiwan semiconductors;SS19L;FARNELL ITALIA S.R.L.;1559161;Taiwan semiconductors;SS19L;RS COMPONENTS S.P.A.;743-6015;
33;5929;;1,00;D1;DO214AC;DI;SMAJ58CA;40A;;;;;;Diode Transzorb, Vbr: 58V, Pp: 400W, Bidirectional, SMD, DO214AC;Multicomp;SMAJ58CA;FARNELL ITALIA S.R.L.;1579006RL;
34;5932;;1,00;D3;DO214AB;DI;MBRS3100T3G;3A;;M.M;;;;Diode schottky, Vrrm: 100V, If: 3A, Ifms: 130A, SMD, DO214AB;ON Semiconductors;MBRS3100T3G;FARNELL ITALIA S.R.L.;1459075;
35;6162;;2,00;U9 U4;TO263AB;DI;MBRB20H100CT;20A;;AM;;;;Diode schottky, Dual, Vrrm: 100V, If: 20A, Ifms: 200A, SMD, TO263AB;Vishay;MBRB20H100CT;FARNELL ITALIA S.R.L.;1859694;
P;IITCODE;N.M;QTY;REFDES;PACKAGE;CATEGORY;Value;Intensity;Led_color;Pieces_quoted;Prepared;;;Description;Manuf;Manuf Code;Supplier;Supplier Code
36;1652;;1,00;DL2;LED0603;DL;SML-511UWT86R;40mcd;Red;;;;;Led diode, red, 2V, 20mA, 40mcd, SMD, 0603;Rohm;SML-511UWT86R;FARNELL ITALIA S.R.L.;1685073;
37;1653;;2,00;DL7 DL4;LED0603;DL;SML-511DWT86R;40mcd;Orange;;;;;Led diode, orange, 2V, 20mA, 40mcd, SMD, 0603;Rohm;SML-511DWT86R;FARNELL ITALIA S.R.L.;1685072;
38;1654;;3,00;DL6 DL5 DL1;LED0603;DL;SML-512MWT86R;40mcd;Green;;;;;Led diode, green, 2V, 20mA, 40mcd, SMD, 0603;Rohm;SML-512MWT86R;FARNELL ITALIA S.R.L.;1685076;
39;1655;;1,00;DL3;LED0603;DL;OVS-0603;100mcd;Blue;;;;;Led diode, blue, 4V, 25mA, 100mcd, SMD, 0603;Avago technologies;OVS-0603;FARNELL ITALIA S.R.L.;1716770;
P;IITCODE;N.M;QTY;REFDES;PACKAGE;CATEGORY;Value;Supply_voltage;Tolerance;Pieces_quoted;Prepared;;;Description;Manuf;Manuf Code;Supplier;Supplier Code
40;241;;1,00;U10;SOT23-8;DR;MAX3051;3.3V;;;;;;CAN Transceiver, 3.3V, SMD, SOT23-8;Maxim;MAX3051EKA;DIGI-KEY CORPORATION;MAX3051EKA+T-ND;Maxim;MAX3051EKA;RS COMPONENTS S.P.A.;732-8992;Maxim;MAX3051EKA;MOUSER ELECTRONICS;700-MAX3051EKAT;
P;IITCODE;N.M;QTY;REFDES;PACKAGE;CATEGORY;Value;;;;;;;Description;Manuf;Manuf Code;Supplier;Supplier Code
41;6161;;2,00;MEC2 MEC1;-;FAST;SMTSO-M25-3ET;;;;;;;PEM Surface Mount Nuts and Spacers/Standoffs - Type SMTSO, M2.5;Penn Engineering;SMTSO-M25-3ET;TAG CONTROL S.R.L.;SMTSO-M25-3ET;
P;IITCODE;N.M;QTY;REFDES;PACKAGE;CATEGORY;Value;Tolerance;Current;Voltage;Pieces_quoted;Prepared;;Description;Manuf;Manuf Code;Supplier;Supplier Code
42;545;;1,00;FL1;WE-SL1;FI;330uH@100KHz;+/-40%;300mA;80Vdc;;;;Common mode line filter, 330uH, 300mA, 80Vdc, SMD, 6.5x3.6mm;Wurth Elektronik;744212331;RS COMPONENTS S.P.A.;500-3199;
P;IITCODE;N.M;QTY;REFDES;PACKAGE;CATEGORY;Inductance;Current;Tolerance;SRF;RMS;Prepared;;Description;Manuf;Manuf Code;Supplier;Supplier Code
43;1122;;1,00;L1;4p8x4p8;L;33uH;820mA;10%;16MHz;;;;Inductance, 33uH, 820mA, 10%, SMD, 4.8X4.8x2.8mm;Wurth Elektronic;744043330;DIGI-KEY CORPORATION;732-1108-1-ND;Wurth Elektronic;744043330;RS COMPONENTS S.P.A.;744-4763;Bourns;SRR4028-330Y;DIGI-KEY CORPORATION;SRR4028-330YCT-ND;
44;6155;;2,00;L3 L2;XAL1010-153MED;L;15uH;13.8A;20%;;13.8A;AM;;Inductance, 15uH, 13.8A, 20%, SMD, 11.3x10mm;Coilcraft;XAL1010-153MED;FARNELL ITALIA S.R.L.;2289022RL;
P;IITCODE;N.M;QTY;REFDES;PACKAGE;CATEGORY;Value;Ranges;Tolerance;Pieces_quoted;Prepared;;;Description;Manuf;Manuf Code;Supplier;Supplier Code
45;6150;;1,00;U1;-;MI;STM32F103T8U6;32bit;;;AM;;;Microcontroller ARM Cortex-M3, 32Bits, 72MHz, 64kB FLASH, 20kB SRAM, 2.0/3.6V, SMD, VFQFPN36;St microelectronics;STM32F103T8U6;FARNELL ITALIA S.R.L.;1606329;
P;IITCODE;N.M;QTY;REFDES;PACKAGE;CATEGORY;Value;Ranges;Tolerance;Pieces_quoted;Prepared;;;Description;Manuf;Manuf Code;Supplier;Supplier Code
46;6120.0;;1,00;PCB;;PCB;BDC_0;;;;AM;;;BDC, IIT - Printed Circuit Board, Backpack DCDC Converters Board with CAN interface;IIT;6120;EUROCIRCUITS bvba;6120;IIT;6120;EES S.P.A.;CS6364;
P;IITCODE;N.M;QTY;REFDES;PACKAGE;CATEGORY;Value;Load capacitance;Stability;Frequency;Pieces_quoted;Prepared;;Description;Manuf;Manuf Code;Supplier;Supplier Code
47;1278;;1,00;Y1;S2;Q;S23305-10.000-X;-;50ppm;10MHz;;;;Oscillator, 10MHz, 3.3V, 50ppm, SMD, 2.5x2mm;Aker;S23305-10.000-X;RS COMPONENTS S.P.A.;671-9763;Aker;S23305-10.000-X;FARNELL ITALIA S.R.L.;2405706RL;Epson;X1G0041710016 SG-210STF 10 MHZ L;FARNELL ITALIA S.R.L.;2405706RL;
P;IITCODE;N.M;QTY;REFDES;PACKAGE;CATEGORY;Resistance;Power;Tolerance;Stability;Prepared;;;Description;Manuf;Manuf Code;Supplier;Supplier Code
48;242;;1,00;R25;0603;R;0R;0.063W;1%;200ppm;;;;Resistor Thick film, 0R, 0.063W, 1%, SMD, 0603;Multicomp;MC-0.063W-0603-0R;FARNELL ITALIA S.R.L.;9331662RL;Multicomp;MC-0.063W-0603-0R;FARNELL ITALIA S.R.L.;9331662;
49;245;;1,00;R20;0603;R;1K;0.1W;1%;100ppm;;;;Resistor Thick Film, 1K, 0.1W, 1%, SMD, 0603;Phycomp;232270461002;FARNELL ITALIA S.R.L.;9238484;Phycomp;232270461002;MOUSER ELECTRONICS;603-RC0603FR-071KL;Phycomp;RC0603FR-071KL;DIGI-KEY CORPORATION;311-1.00KHRTR-ND;Phycomp;RC0603FR-071KL;RS COMPONENTS S.P.A.;504-8928;
50;256;;1,00;R63;0603;R;120R;0.063W;1%;100ppm;;;;Resistor Thick Film, 120R, 0.063W, 1%, SMD, 0603;Multicomp;MC-0.063W-0603-1%-120R;FARNELL ITALIA S.R.L.;9330496;Multicomp;MC-0.063W-0603-1%-120R;FARNELL ITALIA S.R.L.;9238379;
51;285;;2,00;R60 R47;0603;R;2K;0.063W;0.1%;25ppm;;;;Resistor Thick Film, 2K, 0.063W, 0,1%, SMD, 0603;Welwyn;PCF0603R-2K00BI.T1;FARNELL ITALIA S.R.L.;1160331;
52;435;;4,00;R59 R51 R46 R37;0603;R;0R;0.1W;5%;100ppm;;;;Resistor Thick film, 0R, 0.1W, 5%, SMD, 0603;Panasonic;ERJ-3GEY0R00V;DIGI-KEY CORPORATION;P0.0GCT-ND;Panasonic;ERJ-3GEY0R00V;DIGI-KEY CORPORATION;P0.0GTR-ND;Bourns;CR0603-J/-000ELF;FARNELL ITALIA S.R.L.;2008343RL;
53;436;;4,00;R17 R16 R15 R14;0603;R;10R;0.1W;1%;200ppm;;;;Resistor Thick Film, 10R, 0.1W, 1%, SMD, 0603;Phycomp;RC0603FR-0710RL;DIGI-KEY CORPORATION;311-10.0HRTR-ND;Phycomp;RC0603FR-0710RL;FARNELL ITALIA S.R.L.;9238247;Phycomp;RC0603FR-0710RL;FARNELL ITALIA S.R.L.;9238247RL;
54;444;;3,00;R13 R8 R6;0603;R;100R;0.1W;1%;100ppm;;;;Resistor Thick film 100R, 0.1W, 1%, SMD, 0603;Phycomp;RC0603FR-07100RL;DIGI-KEY CORPORATION;311-100HRTR-ND;Phycomp;RC0603FR-07100RL;FARNELL ITALIA S.R.L.;9238360;Phycomp;RC0603FR-07100RL;RS COMPONENTS S.P.A.;504-8912;Phycomp;RC0603FR-07100RL;MOUSER ELECTRONICS;603-RC0603FR-07100RL;
55;456;;2,00;R61 R48;0603;R;3K3;0.1W;1%;100ppm;;;;Resistor Thick film, 3K3, 0.1W, 1%, SMD, 0603;Phycomp;RC0603FR-073K3L;DIGI-KEY CORPORATION;311-3.30KHRTR-ND;Phycomp;RC0603FR-073K3L;FARNELL ITALIA S.R.L.;9238549;
56;461;;2,00;R58 R45;0603;R;12K;0.1W;1%;100ppm;;;;Resistor Thick film, 12K, 0.1W, 1%, SMD, 0603;Phycomp;RC0603FR-0712KL;DIGI-KEY CORPORATION;311-12.0KHRTR-ND;Phycomp;RC0603FR-0712KL;FARNELL ITALIA S.R.L.;9238611;Phycomp;RC0603FR-0712KL;FARNELL ITALIA S.R.L.;9238611RL;
57;462;;1,00;R54;0603;R;15K;0.1W;1%;100ppm;;;;Resistor Thick film 15K,  0.1W, 1%, SMD, 0603;Phycomp;RC0603FR-0715KL;DIGI-KEY CORPORATION;311-15.0KHRTR-ND;Welwyn;ASC0603EW-15KFT5;FARNELL ITALIA S.R.L.;2078916;
58;471;;1,00;R55;0603;R;220K;0.1W;1%;100ppm;;;;Resistor Thick film, 220K, 0.1W, 1%, SMD, 0603;Phycomp;RC0603FR-07220KL;DIGI-KEY CORPORATION;311-220KHRTR-ND;Phycomp;RC0603FR-07220KL;FARNELL ITALIA S.R.L.;9238760;
59;556;;2,00;R52 R39;0603;R;2K7;0.1W;1%;100ppm;;;;Resistor Thick film, 2K7, 0.1W, 1%, SMD, 0603;Phycomp;RC0603FR-072K7L;DIGI-KEY CORPORATION;311-2.70KHRTR-ND;Phycomp;RC0603FR-072K7L;FARNELL ITALIA S.R.L.;9238530;
60;613;;2,00;R57 R44;0805;R;2K;0.1W;1%;100ppm;;;;Resistor Thick film, 2K, 0.1W, 1%, SMD, 0805;Multicomp;MC 0.1W 0805 1% 2K;FARNELL ITALIA S.R.L.;9332766;
61;751;;1,00;R23;0805;R;1K;0.1W;1%;100ppm;;;;Resistor Thick film, 1K, 0.1W, 1%, SMD, 0805;Multicomp;MC 0.1W 0805 1% 1K;FARNELL ITALIA S.R.L.;9332383;
62;808;;1,00;R32;0603;R;22K;0.1W;0.1%;25ppm;;;;Resistor Precision thin film, 22K, 0.1W, 0.1%, SMD, 0603;Panasonic;ERA3AEB223V;FARNELL ITALIA S.R.L.;1577624;
63;809;;1,00;R42;0603;R;100K;0.1W;0.1%;25ppm;;;;Resistor Precision thin film, 100K, 0.1W, 0.1%, SMD, 0603;Panasonic;ERA3AEB104V;FARNELL ITALIA S.R.L.;1577632RL;
64;1087;;5,00;R62 R31 R11 R10 R9;0402;R;220R;0.063W;1%;100ppm;;;;Resistor Thick film, 220R, 0.063W, 1%, SMD, 0402;Multicomp;MC 0.0625W 0402 1% 220R;FARNELL ITALIA S.R.L.;1358024RL;
65;1105;;1,00;R30;0402;R;2K2;0.063W;1%;250ppm;;;;Resistor Thick film, 2K2, 0.063W, 1%, SMD, 0402;Yageo;RC0402FR-072K2L;FARNELL ITALIA S.R.L.;9239278RL;
66;1106;;1,00;R26;0402;R;3K01;0.063W;1%;100ppm;;;;Resistor Thick film, 3K01, 0.063W, 1%, SMD, 0402;Vishay;CRCW04023K01FKED;FARNELL ITALIA S.R.L.;1151124;
67;1107;;2,00;R12 R7;0402;R;4K7;0.063W;1%;100ppm;;;;Resistor Thick film, 4K7, 0.063W, 1%, SMD, 0402;Vishay;CRCW04024K70FKED;FARNELL ITALIA S.R.L.;1469712RL;
