P;IITCODE;N.M;QTY;REFDES;PACKAGE;CATEGORY;Capacitance;Voltage;Tolerance;Dielectric;ESR;Rated RMS current;Temp;Description;Manuf;Manuf Code;Supplier;Supplier Code
1;1035;;2,00;;0402;C;100nF;16V;10%;X7R;;;;Multilayer Ceramic Capacitor, 100nF, 16V, 10%, X7R, SMD, 0402;Yageo;C0402KRX7R7BB104;FARNELL ITALIA S.R.L.;9402047;Yageo;C0402KRX7R7BB104;RS COMPONENTS S.P.A.;616-9701;Kemet;C0402C104K4RAC-TU;FARNELL ITALIA S.R.L.;1288252;Kemet;C0402C104K4RAC-TU;MOUSER ELECTRONICS;80-C0402C104K4R;
P;IITCODE;N.M;QTY;REFDES;PACKAGE;CATEGORY;Value;Current;Impedence;Pieces_quoted;Prepared;;;Description;Manuf;Manuf Code;Supplier;Supplier Code
2;5232;;1,00;;TP-ATE, TP-ATE-TH, TP-ATE-SMALL, TP-ATE_1MM;CO;TEST POINT 3mm;;;;;;;Test point, PCB, round, 3mm, for automatic test equipment;IIT;5232;IIT  FACILITY EDL;5232;
3;16452;;1,00;;;CO;;;;;;;;EMI Spring contact, PCB, Gold - Stain Steel - 1x1.7x1.45mm;TE Connectivity;2336713-2;DIGI-KEY Germany;A142210CT-ND;
P;IITCODE;N.M;QTY;REFDES;PACKAGE;CATEGORY;Value;Ranges;Tolerance;Pieces_quoted;Prepared;;;Description;Manuf;Manuf Code;Supplier;Supplier Code
4;13855.2;;1,00;PCB;;PCB;FT2-L3;;;;;;;FT2-L3, IIT - Printed Circuit Board,_FingertipTactileSensorRethin, LEFT;
P;IITCODE;N.M;QTY;REFDES;PACKAGE;CATEGORY;Value;Supply_voltage;Ranges;Pieces_quoted;Prepared;;;Description;Manuf;Manuf Code;Supplier;Supplier Code
5;857;;1,00;;AD7147;SE;AD7147ACPZ-1;2.6/3.3V;;;;;;Capacitance-to-Digital Converter IC, 2.6/3.3V, SMD, LFCSP24;Analog Devices;AD7147ACPZ-1;DIGI-KEY CORPORATION;AD7147ACPZ-1REEL-ND;Analog Devices;AD7147ACPZ-1;ALTEC ELETTRONICA S.n.c.;8400.AD7147ACPZ1;Analog Devices;AD7147ACPZ-1;MOUSER ELECTRONICS;584-AD7147ACPZ1500R7;
