P;IITCODE;N.M;QTY;REFDES;PACKAGE;CATEGORY;VALUE;RANGE;TOLERANCE;Description;Manuf;Manuf Code;Supplier;Supplier Code
84;1109;;1,00;R5;0402;R;RES0402;0.063W;1%;Resistor Thick film, 10K, 0.063W, 1%, SMD, 0402;Yageo;RC0402FR-0710KL;FARNELL ITALIA S.R.L.;9239359RL;
85;1109;;1,00;R6;0402;R;RES0402;0.063W;1%;Resistor Thick film, 10K, 0.063W, 1%, SMD, 0402;Yageo;RC0402FR-0710KL;FARNELL ITALIA S.R.L.;9239359RL;
86;1109;;1,00;R34;0402;R;RES0402;0.063W;1%;Resistor Thick film, 10K, 0.063W, 1%, SMD, 0402;Yageo;RC0402FR-0710KL;FARNELL ITALIA S.R.L.;9239359RL;
87;1109;;1,00;R35;0402;R;RES0402;0.063W;1%;Resistor Thick film, 10K, 0.063W, 1%, SMD, 0402;Yageo;RC0402FR-0710KL;FARNELL ITALIA S.R.L.;9239359RL;
88;1114;;1,00;R19;0402;R;RES0402;0.063W;1%;Resistor Thick film, 68K, 0.063W, 1%, SMD, 0402;Yageo;RC0402FR-0768K;FARNELL ITALIA S.R.L.;9239456RL;
89;1273;;1,00;R24;0402;R;RES0402;0.063W;1%;Resistor Thick film, 1K5, 0.063W, 1%, SMD, 0402;Vishay;CRCW04021K50FKED;FARNELL ITALIA S.R.L.;1653201RL;
90;1274;;1,00;R16;0402;R;RES0402;0.063W;1%;Resistor Thick film, 47K, 0.063W, 1%, SMD, 0402;Yageo;RC0402FR-0747KL;FARNELL ITALIA S.R.L.;9239430;Yageo;RC0402FR-0747KL;FARNELL ITALIA S.R.L.;9239430RL;
91;1418;;1,00;R29;0603;R;RES0603;0.063W;1%;Resistor Thick film, 100R, 0.063W, 1%, SMD, 0603;Multicomp;MC 0.063W 0603 1% 100R;FARNELL ITALIA S.R.L.;9330364;
92;1704;;1,00;R21;0402;R;RES0402;0.063W;1%;Resistor Thick film, 12K, 0.063W, 1%, SMD, 0402;Vishay;CRCW040212K0FKED;DIGI-KEY CORPORATION;541-12.0KLDKR-ND;Vishay;CRCW040212K0FKED;FARNELL ITALIA S.R.L.;2140866RL;
93;4001;;1,00;R1;0402;R;RES0402;0.063W;1%;Resistor Thick film, 100K, 0.063W, 1%, SMD, 0402;Yageo;RC0402FR-07100KL;FARNELL ITALIA S.R.L.;9239472RL;
94;4001;;1,00;R4;0402;R;RES0402;0.063W;1%;Resistor Thick film, 100K, 0.063W, 1%, SMD, 0402;Yageo;RC0402FR-07100KL;FARNELL ITALIA S.R.L.;9239472RL;
95;1008;;1,00;U2;HTSSOP16;RG;LM5575MH;6V/75V;;Voltage regulator, switching, Vin 6/75V, Vout 1.225V, 1.5A, SMD, TSSOP16;National Semiconductor;LM5575MH;FARNELL ITALIA S.R.L.;1325420;
96;5680;;1,00;U3;TO263,SOT223-3;RG;LM3940;4.5/7.5V;;Voltage regulator, linear, Vin 4.5/7.5V, Vout 3.3V, 1A, SMD, TO-263;Texas Instruments;LM3940IS-3.3/NOPB;RS COMPONENTS S.P.A.;533-8265;Texas Instruments;LM3940IS-3.3/NOPB;FARNELL ITALIA S.R.L.;1469105;
